Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
Karlbergsvägen 84,Vasastan - Birkastan,Stockholms kommun,2021-03-24,5450000,5195000,Lägenhet,Bostadsrätt,2 ,54 ,False,2,True,,2866,
"Tre Liljor 3, 2 1/2 tr",Vasastan,Stockholms kommun,2021-03-24,4750000,3950000,Lägenhet,Bostadsrätt,2 ,40 ,True,2,True,1923,1676,
"Karlbergsvägen 82B, 2 tr",Vasastan,Stockholms kommun,2021-03-24,6700000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,True,2,True,1912,2341,
"Karlbergsvägen 14, 1tr ög.",Vasastan - Odenplan,Stockholms kommun,2021-03-24,6200000,5295000,Lägenhet,Bostadsrätt,2 ,48 ,True,,,1885,0,
Upplandsgatan 48,Vasastan - Odenplan,Stockholms kommun,2021-03-24,4700000,3995000,Lägenhet,Bostadsrätt,2 ,37 ,,,,1884,1494,4100
Gästrikegatan 7A,Vasastan Birkastan,Stockholms kommun,2021-03-23,5500000,4995000,Lägenhet,Bostadsrätt,2 ,48 ,True,2 av 3,False,1912,2546,6000
"Frejgatan 53, 3tr",Vasastan,Stockholms kommun,2021-03-23,5170000,4650000,Lägenhet,Bostadsrätt,2 ,47 ,False,3 av 6,True,1926,2169,
"Hälsingegatan 18A, VINDSVÅNING!",Vasastan,Stockholms kommun,2021-03-23,4820000,4395000,Lägenhet,Bostadsrätt,2 ,31 ,True,5 av 5,True,1915,1075,2796
Roslagsgatan 21,Vasastan - Sibirien,Stockholms kommun,2021-03-23,6400000,4995000,Lägenhet,Bostadsrätt,2 ,56 ,False,1,True,1904,2760,5100
"Karlbergsvägen 57, 5tr",Vasastan/Birkastan,Stockholms kommun,2021-03-23,4950000,3950000,Lägenhet,Bostadsrätt,2 ,41 ,False,5 av 6,True,1903,2049,6600
Sveavägen 139,Vasastan,Stockholms kommun,2021-03-23,5950000,5850000,Lägenhet,Bostadsrätt,2 ,73 ,True,1 av 5,True,,3359,5400
"Rådmansgatan 77, 1,5 tr",Vasastan -  Norrmalm,Stockholms kommun,2021-03-23,8475000,6795000,Lägenhet,Andel i bostadsförening,2 ,68 ,True,1 av 4,True,1876,2726,5520
Sonja Kovalevskys Gata 3,Vasastan,Stockholms kommun,2021-03-23,5300000,4795000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,2018,2450,8400
"Tulegatan 5A, 4 tr",Vasastan / Norrmalm,Stockholms kommun,2021-03-23,8200000,6950000,Lägenhet,Bostadsrätt,2 ,77 ,,,,1891,4748,
"Bråvallagatan 5, Kungsvåning",Vasastan - Birkastan,Stockholms kommun,2021-03-22,5450000,4395000,Lägenhet,Bostadsrätt,2 ,40 ,True,5 av 6,True,1927,2340,
"Bråvallagatan 3, högst upp!",Vasastan - Birkastan,Stockholms kommun,2021-03-22,5350000,4550000,Lägenhet,Bostadsrätt,2 ,42 ,True,5 av 5,True,,3006,
"Rådmansgatan 59, 2.5tr",Vasastan,Stockholms kommun,2021-03-22,6200000,5695000,Lägenhet,Bostadsrätt,2 ,59 ,,,,1911 - 1912,2400,
"Vikingagatan 14, 4tr. Gårdshuset",Vasastan - Birkastan,Stockholms kommun,2021-03-21,5300000,4595000,Lägenhet,Bostadsrätt,2 ,42 ,True,4,False,1911,1659,
"Robert Almströmsgatan 3, 2 tr",Vasastan/Birkastan,Stockholms kommun,2021-03-20,6450000,6295000,Lägenhet,Bostadsrätt,2 ,68 ,False,2 av 5,True,1929,4076,7836
"Tomtebogatan 44, 3 tr",Vasastan - Birkastan,Stockholms kommun,2021-03-20,7325000,6495000,Lägenhet,Andel i bostadsförening,2 ,63 ,True,3 av 5,True,,2823,
Hagagatan 18,Vasastan,Stockholms kommun,2021-03-19,8000000,6995000,Lägenhet,Andel i bostadsförening,2 ,75 ,True,5,False,1906,3464,
Rörstrandsgatan 38A,Birkastan/Vasastan,Stockholms kommun,2021-03-19,5100000,5100000,Lägenhet,Bostadsrätt,2 ,40 ,True,1 av 4,False,1906,1867,4000
"Vulcanusgatan 1, 5tr",Vasastan - Atlas,Stockholms kommun,2021-03-19,6800000,5995000,Lägenhet,Bostadsrätt,2 ,53 ,True,5 av 5,True,1928,2719,9600
"Dalagatan 86B, 3tr",Vasastan,Stockholms kommun,2021-03-19,3850000,2995000,Lägenhet,Bostadsrätt,2 ,33 ,False,3 av 5,True,1916,1977,5040
Holländargatan 31,Vasastan/Norrmalm,Stockholms kommun,2021-03-19,4500000,4500000,Lägenhet,Bostadsrätt,2 ,31 ,False,1 av 4,True,1916,2013,4000
"Robert Almströmsgatan 3, 3tr",Vasastan - Birkastan,Stockholms kommun,2021-03-19,6850000,6450000,Lägenhet,Bostadsrätt,2 ,68 ,True,3 av 5,True,1929,4076,
Roslagsgatan 41,Vasastan,Stockholms kommun,2021-03-18,6510000,5495000,Lägenhet,Andel i bostadsförening,2 ,60 ,True,2 av 4,False,1892,3413,9000
"Bråvallagatan 5, 6tr",Vasastan - Birkastan,Stockholms kommun,2021-03-18,8050000,6300000,Lägenhet,Bostadsrätt,2 ,51 ,True,6 av 6,True,1927,3104,
"Torsgatan 29, 6 tr (8 tr mot gård)",Vasastan- Sankt Eriksplan,Stockholms kommun,2021-03-18,8050000,6695000,Lägenhet,Bostadsrätt,2 ,51 ,True,6 av 6,True,1927,2704,5760
"Luntmakargatan 81, 4 tr",Vasastan,Stockholms kommun,2021-03-18,5250000,4595000,Lägenhet,Bostadsrätt,2 ,47 ,,4 av 6,True,1902,1118,5520
Upplandsgatan 34,Vasastan,Stockholms kommun,2021-03-18,6000000,5500000,Lägenhet,Bostadsrätt,2 ,65 ,False,,,1974,2804,3500
Roslagsgatan 6,Östermalm / Vasastan,Stockholms kommun,2021-03-18,4000000,3495000,Lägenhet,Bostadsrätt,2 ,34 ,,,,1932,1362,6000
"Tulegatan 32A, ½tr.",Vasastan - Sibirien,Stockholms kommun,2021-03-17,5350000,4995000,Lägenhet,Andel i bostadsförening,2 ,55 ,,,,1903,2165,
"Vanadisplan 1, 1,5tr",Vasastan,Stockholms kommun,2021-03-17,4550000,3995000,Lägenhet,Bostadsrätt,2 ,45 ,,1,True,1925,1822,2543
"Birger Jarlsgatan 113C, 1tr ÖG",Vasastan - Sibirien,Stockholms kommun,2021-03-17,5750000,5195000,Lägenhet,Bostadsrätt,2 ,57 ,True,1 av 4,False,1906,2304,
Torsgatan 73,Vasastan,Stockholms kommun,2021-03-17,3850000,3395000,Lägenhet,Bostadsrätt,2 ,41 ,False,,,1926,2163,4000
"Sonja Kovalevskys Gata 8, 9tr",Vasastan - Hagastaden,Stockholms kommun,2021-03-17,5200000,4850000,Lägenhet,Bostadsrätt,2 ,50 ,True,9,True,2018,2686,
Tulegatan 35,Vasastan,Stockholms kommun,2021-03-17,4400000,3595000,Lägenhet,Bostadsrätt,2 ,41 ,,,,1903,1206,7440
"Observatoriegatan 7, 2 tr.",Vasastan - Odenplan,Stockholms kommun,2021-03-16,6800000,5995000,Lägenhet,Andel i bostadsförening,2 ,61 ,,2 av 4,False,1881,1577,6000
"Tomtebogatan 48B, 3.5tr",Vasastan,Stockholms kommun,2021-03-16,6800000,5995000,Lägenhet,Bostadsrätt,2 ,58 ,True,3,True,1906,2293,10000
"Norrbackagatan  25A, 3tr",Vasastan,Stockholms kommun,2021-03-16,3600000,3250000,Lägenhet,Bostadsrätt,2 ,39 ,,,,1935,1913,
"Döbelnsgatan 60, 1tr",Vasastan,Stockholms kommun,2021-03-15,6195000,6195000,Lägenhet,Bostadsrätt,2 ,60 ,False,1,True,1962,2336,
"Roslagsgatan 9, 1,5tr",Vasastan,Stockholms kommun,2021-03-15,5600000,5095000,Lägenhet,Bostadsrätt,2 ,49 ,False,,,1904,2048,
"Nina Einhorns Gata 1, 5 tr",Vasastan,Stockholms kommun,2021-03-15,4100000,3790000,Lägenhet,Bostadsrätt,2 ,42 ,True,5,True,2019,2364,5124
"Gästrikegatan 5A, 3 tr",Vasastan,Stockholms kommun,2021-03-15,6675000,5475000,Lägenhet,Andel i bostadsförening,2 ,52 ,True,,,1910,1621,8100
"Tulegatan 31 b, 2 tr",Vasastan,Stockholms kommun,2021-03-15,6200000,5495000,Lägenhet,Bostadsrätt,2 ,52 ,,,,1896,2617,
Bråvallagatan 5,Birkastan Vasastan,Stockholms kommun,2021-03-15,4100000,3995000,Lägenhet,Bostadsrätt,2 ,42 ,,,,1927,2590,5200
Ynglingagatan 19,Vasastan,Stockholms kommun,2021-03-15,3850000,3395000,Lägenhet,Bostadsrätt,2 ,35 ,,,,1905,1839,9800
"Nina Einhorns Gata 1,4 tr",Hagastaden,Stockholms kommun,2021-03-15,3950000,3995000,Lägenhet,Bostadsrätt,2 ,"37,5 ",True,,,,2447,
Observatoriegatan 7,Vasastan - Odenplan,Stockholms kommun,2021-03-14,6000000,5150000,Lägenhet,Andel i bostadsförening,2 ,48 ,True,2 av 4,False,1881,1248,8400
"Hagagatan 18A, 2tr",Vasastan,Stockholms kommun,2021-03-12,6200000,4995000,Lägenhet,Andel i bostadsförening,2 ,50 ,True,2,False,1906,2463,6000
"Döbelnsgatan 95, 2tr",Vasastan,Stockholms kommun,2021-03-12,4480000,4195000,Lägenhet,Bostadsrätt,2 ,"43,5 ",False,2 av 6,True,1972,1105,
"Gävlegatan 36B, 4 tr",Hagastaden Vasastan,Stockholms kommun,2021-03-12,3700000,3700000,Lägenhet,Bostadsrätt,2 ,33 ,False,4 av 16,True,2020,1982,
Torsgatan 74,Vasastan,Stockholms kommun,2021-03-12,5500000,5495000,Lägenhet,Bostadsrätt,2 ,72 ,False,0,True,1929,3893,6480
Tegnérgatan 19,Norrmalm/Vasastan,Stockholms kommun,2021-03-12,5400000,4995000,Lägenhet,Bostadsrätt,2 ,51 ,False,1 av 6,True,1934,2260,4300
"Robert Almströmsgatan 12, 3 tr",Vasastan Birkastan,Stockholms kommun,2021-03-12,5310000,3895000,Lägenhet,Bostadsrätt,2 ,40 ,True,3 av 5,True,1929,1944,
"Tulegatan 43, 6tr",Vasastan / Sibirien,Stockholms kommun,2021-03-12,5800000,4995000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1963,2397,4800
"Karlbergsvägen 30, Vån 4",Vasastan Odenplan,Stockholms kommun,2021-03-11,5060000,3995000,Lägenhet,Bostadsrätt,2 ,44 ,False,4,True,1901,1601,
"Karlbergsvägen 51A, 3 tr ög",Stockholm,Stockholms kommun,2021-03-11,6550000,5450000,Lägenhet,Bostadsrätt,2 ,55 ,True,3,False,1906,2656,
"Emmy Rappes gata 3, 8 tr",Vasastan/Hagastan,Stockholms kommun,2021-03-11,4200000,4200000,Lägenhet,Bostadsrätt,2 ,40 ,False,8 av 12,True,2020,2381,
"Roslagsgatan 33B, 4 tr",Vasastan - Sibirien,Stockholms kommun,2021-03-11,4625000,4195000,Lägenhet,Bostadsrätt,2 ,43 ,False,4 av 4,True,1901,1926,4401
"Tomtebogatan 32A, högst upp",Birkastan - Vasastan,Stockholms kommun,2021-03-11,7025000,5850000,Lägenhet,Bostadsrätt,2 ,57 ,True,4 av 4,True,1909,2969,6867
Norrbackagatan 30,Birkastan,Stockholms kommun,2021-03-11,5850000,5195000,Lägenhet,Bostadsrätt,2 ,53 ,,,,1925,1959,4200
"Nina einhorns gata 1, vån 3",Hagastaden,Stockholms kommun,2021-03-10,3810000,3495000,Lägenhet,Bostadsrätt,2 ,"37,5 ",False,3,True,2018,2172,
"Idungatan 6, 2 tr",Vasastan,Stockholms kommun,2021-03-10,5650000,5195000,Lägenhet,Bostadsrätt,2 ,53 ,True,2 av 3,False,1905,1945,5520
"Frejgatan 53, 1 tr",Vasastan,Stockholms kommun,2021-03-10,5150000,3945000,Lägenhet,Bostadsrätt,2 ,"40,5 ",True,1 av 5,True,1926,1951,4200
"Torsgatan 25, 3tr",Vasastan - S:t Eriksplan,Stockholms kommun,2021-03-10,4300000,3695000,Lägenhet,Bostadsrätt,2 ,37 ,,3 av 5,True,1927,1783,
"Vanadisvägen 26B, 5tr",Vasastan,Stockholms kommun,2021-03-10,4460000,3595000,Lägenhet,Bostadsrätt,2 ,41 ,False,5 av 5,True,1914,1649,5000
"Västmannagatan 71B , VÅN 4",Vasastaden,Stockholms kommun,2021-03-10,8500000,7495000,Lägenhet,Bostadsrätt,2 ,71 ,True,4,True,1907,2460,
"Rådmansgatan 46, 5tr",Vasastan,Stockholms kommun,2021-03-10,4100000,3995000,Lägenhet,Bostadsrätt,2 ,41 ,True,5 av 6,True,1959,2646,4200
"Norrbackagatan 60, 2tr",Vasastan,Stockholms kommun,2021-03-10,4800000,4295000,Lägenhet,Bostadsrätt,2 ,48 ,False,2 av 5,True,1930,2596,6970
"Västmannagatan 27A, 2 tr ög",Vasastan,Stockholms kommun,2021-03-10,6385000,5250000,Lägenhet,Bostadsrätt,2 ,56 ,True,2,False,1890,1520,5000
Dalagatan 86 H,Vasastan,Stockholms kommun,2021-03-10,5075000,4395000,Lägenhet,Bostadsrätt,2 ,49 ,False,0,True,1916,2886,
"Gästrikegatan 5 A, 2 tr",Vasastan,Stockholms kommun,2021-03-10,6250000,5295000,Lägenhet,Andel i bostadsförening,2 ,52 ,True,,,1910,1621,3600
Sigtunagatan 13A,Vasastan - Vasaparken,Stockholms kommun,2021-03-10,6600000,5495000,Lägenhet,Bostadsrätt,2 ,"55,3 ",True,,,1901,1937,7500
"Tegnérgatan 55D, 4 + 5 tr",Vasastan,Stockholms kommun,2021-03-10,6100000,5495000,Lägenhet,Bostadsrätt,2 ,41 ,True,,,,2769,2700
"Vulcanusgatan 10, 4 tr",Atlasområdet,Stockholms kommun,2021-03-10,3900000,3495000,Lägenhet,Bostadsrätt,2 ,34 ,,,,1929,1792,4200
Hagagränd 2,Vasastan - Odenplan,Stockholms kommun,2021-03-09,5800000,5195000,Lägenhet,Bostadsrätt,2 ,48 ,True,2,False,1896,2142,
"Roslagsgatan 39, 1 tr",Vasastan,Stockholms kommun,2021-03-09,7950000,6795000,Lägenhet,Bostadsrätt,2 ,73 ,True,1,False,1896,2851,8400
"Rörstrandsgatan 42A, 1 tr",Vasastan,Stockholms kommun,2021-03-09,6125000,5395000,Lägenhet,Bostadsrätt,2 ,57 ,True,1 av 4,False,1906,2188,5520
"Teknologgatan 9 D, 2 tr",Vasastan,Stockholms kommun,2021-03-09,4975000,4495000,Lägenhet,Bostadsrätt,2 ,47 ,True,2,False,1881,2081,4200
Heimdalsgatan 8,Vasastan,Stockholms kommun,2021-03-09,6900000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,,,,1906,2220,6100
"Sigtunagatan 19, 4 tr",Vasastan,Stockholms kommun,2021-03-08,4750000,3850000,Lägenhet,Bostadsrätt,2 ,37 ,False,4 av 5,True,1900,1609,4000
Dalagatan 74 B,Vasastan,Stockholms kommun,2021-03-07,6760000,5995000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1905,3084,4200
"Rörstrandsgatan 64, 5tr",Vasastan - Birkastan,Stockholms kommun,2021-03-06,3375000,2995000,Lägenhet,Bostadsrätt,2 ,25 ,,5 av 5,True,1910,761,
"Hagagatan 35, 4tr",Vasastan,Stockholms kommun,2021-03-05,6700000,5995000,Lägenhet,Bostadsrätt,2 ,67 ,True,4 av 5,False,1909,1619,5100
Gävlegatan 7,Vasastan,Stockholms kommun,2021-03-05,4125000,3750000,Lägenhet,Bostadsrätt,2 ,38 ,,,,1926,1452,4600
"Västmannagatan 61A, ö.g 1 tr",Vasastan - Odenplan,Stockholms kommun,2021-03-04,6200000,5595000,Lägenhet,Bostadsrätt,2 ,56 ,False,1 av 4,False,,2139,
"Bråvallagatan 7, bv",Birkastan,Stockholms kommun,2021-03-04,4150000,3795000,Lägenhet,Bostadsrätt,2 ,"42,1 ",False,1 av 5,True,1927,2461,
"Ingemarsgatan 3B, 4tr",Vasastan/Östermalm,Stockholms kommun,2021-03-04,3650000,3295000,Lägenhet,Bostadsrätt,2 ,35 ,False,4 av 5,True,1913,1749,3000
Rödabergsbrinken 7,Vasastan,Stockholms kommun,2021-03-04,5000000,4195000,Lägenhet,Bostadsrätt,2 ,50 ,False,1,False,1927,1611,3440
"Tomtebogatan 23A, 4 tr",Vasastan,Stockholms kommun,2021-03-04,7600000,7600000,Lägenhet,Bostadsrätt,2 ,56 ,True,4 av 5,True,1910,1700,15116
Torsgatan 42,Vasastan,Stockholms kommun,2021-03-04,3940000,3695000,Lägenhet,Bostadsrätt,2 ,"40,5 ",,1 av 5,True,1926,2006,
"Gävlegatan 26, Vån 6",Hagastaden,Stockholms kommun,2021-03-04,4100000,3895000,Lägenhet,Bostadsrätt,2 ,40 ,True,6 av 14,True,2017,2000,4250
"Dalagatan 86 D, 3 tr",Vasastan,Stockholms kommun,2021-03-04,3860000,3495000,Lägenhet,Bostadsrätt,2 ,37 ,,3 av 5,True,1919,2204,
"Vulcanusgatan 9, 5 tr",Vasastan,Stockholms kommun,2021-03-03,7300000,5250000,Lägenhet,Bostadsrätt,2 ,49 ,True,5 av 5,True,1927,2899,5400
Vanadisvägen 5,Vasastan,Stockholms kommun,2021-03-03,4100000,3795000,Lägenhet,Bostadsrätt,2 ,46 ,False,0,True,1929,2773,4800
"Frejgatan 54, 2 tr",Vasastan,Stockholms kommun,2021-03-03,4030000,3400000,Lägenhet,Andel i bostadsförening,2 ,34 ,False,2 av 4,True,1904,1989,
"Robert Almströmsgatan 5, 4tr",Vasastan/Birkastan,Stockholms kommun,2021-03-03,6600000,6195000,Lägenhet,Bostadsrätt,2 ,69 ,,,,1927,2957,5000
"Birkagatan 16C, 2 tr",Vasastan/ Birkastan,Stockholms kommun,2021-03-02,3750000,3195000,Lägenhet,Bostadsrätt,2 ,34 ,True,2 av 4,True,1969,1741,4200
Dalagatan 68 B,Vasastaden,Stockholms kommun,2021-03-02,5052000,4375000,Lägenhet,Andel i bostadsförening,2 ,42 ,False,2 av 5,False,1896,2472,
Norrtullsgatan 63,Vasastan - Norrtull,Stockholms kommun,2021-03-02,5500000,4395000,Lägenhet,Bostadsrätt,2 ,56 ,True,2 av 5,True,1947,2800,5964
"Sonja Kovalevskys Gata 3, 3tr",Hagastaden,Stockholms kommun,2021-03-02,5050000,5050000,Lägenhet,Bostadsrätt,2 ,49 ,,,,2017,2450,
"Falugatan 5, 1 ½ tr",Vasastan - Röda Bergen,Stockholms kommun,2021-03-02,5350000,4750000,Lägenhet,Bostadsrätt,2 ,"48,5 ",False,1,True,1925,1921,
"Tomtebogatan 30, 1 tr",Vasastan,Stockholms kommun,2021-03-02,6400000,6250000,Lägenhet,Bostadsrätt,2 ,72 ,,,,1906,2988,
"Tulegatan 28, 3 tr",Vasatan,Stockholms kommun,2021-03-02,4025000,3250000,Lägenhet,Bostadsrätt,2 ,37 ,False,,,1906,1841,8400
"Sankt Eriksgatan 92, 6tr",Vasastan,Stockholms kommun,2021-03-02,6950000,5995000,Lägenhet,Bostadsrätt,2 ,57 ,,,,1912,2441,8400
Tomtebogatan 32A,Vasastan - Birkastan,Stockholms kommun,2021-03-01,5225000,5225000,Lägenhet,Bostadsrätt,2 ,56 ,,,,1909,2969,
Rörstrandsgatan 56B,Vasastan - Birkastan,Stockholms kommun,2021-03-01,5200000,4795000,Lägenhet,Bostadsrätt,2 ,51 ,False,1 av 7,True,1907,3246,6700
Frejgatan 10,Vasastan/Sibirien,Stockholms kommun,2021-02-28,5000000,4295000,Lägenhet,Bostadsrätt,2 ,41 ,,,,,741,6400
"Hagagatan 22, Vån 3",Vasastan,Stockholms kommun,2021-02-27,5700000,5195000,Lägenhet,Bostadsrätt,2 ,64 ,False,3 av 6,True,1924,4014,9506
Vikingagatan 10,Birkastan,Stockholms kommun,2021-02-26,6750000,6390000,Lägenhet,Bostadsrätt,2 ,61 ,True,1,True,1908,1961,7206
Roslagsgatan 27,Vasastan,Stockholms kommun,2021-02-26,4500000,4500000,Lägenhet,Bostadsrätt,2 ,45 ,True,3 av 5,True,1936,2102,
"Roslagsgatan 53, 1,5tr",Vasastan - Sibirien,Stockholms kommun,2021-02-25,4900000,4495000,Lägenhet,Bostadsrätt,2 ,46 ,True,1 av 5,False,1929,2506,4632
Roslagsgatan 58B,Vasastan,Stockholms kommun,2021-02-25,5500000,5500000,Lägenhet,Bostadsrätt,2 ,57 ,True,1 av 5,False,1927,3071,4000
"Frejgatan 23, 4tr",Vasatan,Stockholms kommun,2021-02-25,6400000,5495000,Lägenhet,Bostadsrätt,2 ,55 ,,,,1902,3142,6100
Torsgatan 50,Vasastan - S:t Eriksplan,Stockholms kommun,2021-02-24,3625000,3195000,Lägenhet,Bostadsrätt,2 ,33 ,False,1 av 5,True,1903,1298,2400
"Sveavägen 135, 5 tr",Stockholm - Vasastan/Norrmalm,Stockholms kommun,2021-02-24,4240000,3995000,Lägenhet,Bostadsrätt,2 ,45 ,False,5 av 6,True,,1695,
"Karlbergsvägen 53, 1tr ög",Vasastan,Stockholms kommun,2021-02-24,6470000,5575000,Lägenhet,Bostadsrätt,2 ,"53,7 ",True,1 av 4,True,1906,2047,
Tre liljor 5,Vasastan,Stockholms kommun,2021-02-24,5800000,5490000,Lägenhet,Bostadsrätt,2 ,60 ,False,0,True,1926,2463,6240
"Hagagatan 22, 5tr.",Vasastan - Odenplan,Stockholms kommun,2021-02-23,4030000,3295000,Lägenhet,Bostadsrätt,2 ,40 ,,5 av 6,True,1924,2885,
Tomtebogatan 46,Vasastan / Birkastan,Stockholms kommun,2021-02-23,4140000,3350000,Lägenhet,Bostadsrätt,2 ,33 ,True,2 av 6,True,1908,1783,
"Norrbackagatan 16, 3 tr",Vasastan,Stockholms kommun,2021-02-23,4385000,3995000,Lägenhet,Bostadsrätt,2 ,43 ,False,3 av 5,True,1927,2353,4000
Norrbackagatan 27 A,Vasastan - Birkastan,Stockholms kommun,2021-02-23,6000000,5195000,Lägenhet,Bostadsrätt,2 ,61 ,True,1 av 5,True,1913,2556,6360
Västmannagatan 49,Vasastan Odenplan,Stockholms kommun,2021-02-23,5585000,4500000,Lägenhet,Bostadsrätt,2 ,46 ,False,2 av 5,True,1895,2471,
Atlasmuren 4,Vasastan,Stockholms kommun,2021-02-23,4900000,4395000,Lägenhet,Bostadsrätt,2 ,49 ,False,0,True,1928,2180,4000
"Birger Jarlsgatan 103 B, 2 tr",Vasastan/Östermalm,Stockholms kommun,2021-02-23,4600000,3975000,Lägenhet,Andel i bostadsförening,2 ,42 ,False,2 av 5,True,1884,2132,
Torsgatan 39,Vasastan,Stockholms kommun,2021-02-23,5850000,5295000,Lägenhet,Bostadsrätt,2 ,60 ,,,,1926,1829,7400
"Hälsingegatan 17, 4tr",Vasastan - Odenplan,Stockholms kommun,2021-02-22,6450000,5250000,Lägenhet,Bostadsrätt,2 ,50 ,True,4 av 5,False,1907,1661,8200
Birkagatan 21,Vasastan - Birkastan,Stockholms kommun,2021-02-22,7100000,6495000,Lägenhet,Bostadsrätt,2 ,66 ,True,2 av 4,False,1905,2169,5388
"Tegnérgatan 19, 2tr",Vasastan - Norrmalm,Stockholms kommun,2021-02-21,6200000,5595000,Lägenhet,Bostadsrätt,2 ,60 ,True,2 av 6,True,1934,2738,5520
"Karlbergsvägen 33, 5 tr",Vasastan - S:t Eriksplan,Stockholms kommun,2021-02-21,7100000,7100000,Lägenhet,Bostadsrätt,2 ,53 ,True,5 av 5,True,1901,2329,
"Markvardsgatan 9, 4tr",Vasastan/Norrmalm,Stockholms kommun,2021-02-21,5000000,4750000,Lägenhet,Bostadsrätt,2 ,48 ,False,4,True,1888,1613,
"Vikingagatan 7A, Ö.G",Birkastan/ Vasastan,Stockholms kommun,2021-02-20,4500000,4295000,Lägenhet,Bostadsrätt,2 ,40 ,,,,1909,2108,4600
"Tomtebogatan 27, 2tr",Birkastan/Vasastan,Stockholms kommun,2021-02-20,4950000,4395000,Lägenhet,Bostadsrätt,2 ,45 ,,,,1906,2071,4300
"Rehnsgatan 12, 2tr ög",Vasastan,Stockholms kommun,2021-02-19,5910000,4950000,Lägenhet,Bostadsrätt,2 ,49 ,True,2 av 3,False,1887,2014,8364
"Norrtullsgatan 11, 2tr",Vasastan - Odenplan,Stockholms kommun,2021-02-19,4900000,3895000,Lägenhet,Bostadsrätt,2 ,40 ,True,2 av 7,True,1937,1210,7200
Sonja Kovalevskys Gata 3 - PENTHOUSE!,Hagastaden,Stockholms kommun,2021-02-19,9750000,9750000,Lägenhet,Bostadsrätt,2 ,56 ,False,,,2017,2800,
"Birkagatan 4, 2tr",Birkastan/Vasastan,Stockholms kommun,2021-02-19,8300000,7495000,Lägenhet,Bostadsrätt,2 ,"72,2 ",False,2 av 5,True,1927,3428,7044
"Roslagsgatan 27, 1tr",Vasastan,Stockholms kommun,2021-02-18,5200000,4795000,Lägenhet,Bostadsrätt,2 ,49 ,False,1 av 5,True,1936,2289,
Karlbergsvägen 87B,Vasastan - Birkastan,Stockholms kommun,2021-02-18,5650000,5195000,Lägenhet,Bostadsrätt,2 ,53 ,True,1,True,1912,2609,
"Robert Almströmsgatan 6, 5tr",Vasastan - Birkastan,Stockholms kommun,2021-02-18,8000000,5995000,Lägenhet,Bostadsrätt,2 ,57 ,True,5,True,1928,3371,5400
"Vikingagatan 26, 5 tr",Vasastan - Birkastan,Stockholms kommun,2021-02-18,7150000,5895000,Lägenhet,Andel i bostadsförening,2 ,59 ,True,5 av 5,False,1906,2688,4812
"Upplandsgatan 34, 5 tr",Vasastan,Stockholms kommun,2021-02-18,5310000,4195000,Lägenhet,Bostadsrätt,2 ,43 ,True,5 av 6,True,1974,1855,5520
Vikingagatan 3,Vasastaden,Stockholms kommun,2021-02-18,5350000,5195000,Lägenhet,Bostadsrätt,2 ,49 ,True,1 av 4,False,1906,2810,
"Gästrikegatan 13, 5 tr",Vasastan,Stockholms kommun,2021-02-17,5000000,4395000,Lägenhet,Bostadsrätt,2 ,44 ,False,5 av 6,True,1909,1499,6362
Roslagsgatan 23B,Vasastan,Stockholms kommun,2021-02-17,6225000,5795000,Lägenhet,Bostadsrätt,2 ,61 ,True,1 av 5,False,1903,2329,
Sigtunagatan 16,Vasastan,Stockholms kommun,2021-02-17,6525000,6495000,Lägenhet,Bostadsrätt,2 ,"69,2 ",False,4 av 5,False,1899,2390,
"Döbelnsgatan 52, 7tr",Vasastan,Stockholms kommun,2021-02-17,5375000,4675000,Lägenhet,Bostadsrätt,2 ,"52,3 ",True,7 av 8,True,1962,2128,
"Tre Liljor 2A, vån 4",Vasastan / Röda bergen,Stockholms kommun,2021-02-17,4520000,4195000,Lägenhet,Bostadsrätt,2 ,47 ,True,,,1924,2546,
Sankt Eriksgatan 85D,Vasastaden,Stockholms kommun,2021-02-16,4600000,4600000,Lägenhet,Bostadsrätt,2 ,"35,5 ",,5 av 5,False,,1024,
"Sankt Eriksgatan 108, 3 tr",Vasastan,Stockholms kommun,2021-02-16,5150000,4295000,Lägenhet,Bostadsrätt,2 ,47 ,False,3 av 5,True,1925,2032,5900
Roslagsgatan 33B,Vasastaden,Stockholms kommun,2021-02-16,6450000,6195000,Lägenhet,Bostadsrätt,2 ,62 ,False,2,True,1901,2658,
Torbjörn klockares gata 19,Vasastan,Stockholms kommun,2021-02-16,4560000,3495000,Lägenhet,Bostadsrätt,2 ,43 ,False,2,False,1924,2454,4596
Markvardsgatan 6,Vasastan / Norrmalm,Stockholms kommun,2021-02-16,4630000,4250000,Lägenhet,Bostadsrätt,2 ,38 ,True,,,1898,1721,6000
"Atlasgatan 16, 3tr",Vasastan-Birkastan,Stockholms kommun,2021-02-16,4050000,3495000,Lägenhet,Bostadsrätt,2 ,38 ,,,,1927,2158,7300
