Adress,Område,Region,Datum,Slutpris,Begärt pris,Bostadstyp,Upplåtelseform,Antal rum,Boarea,Balkong,Våning,Elevator,Byggår,Avgift/månad,Driftskostnad 
Råggatan 10,Katarina,Stockholms kommun,2020-07-23,3750000,3700000,Lägenhet,Bostadsrätt,2 ,43 ,True,1 av 3,False,1937,2495,
Helgagatan 36 D,Södermalm,Stockholms kommun,2020-07-23,3850000,3450000,Lägenhet,Bostadsrätt,2 ,"38,5 ",False,,,1926,2245,6200
Vindragarvägen 12,Reimersholme,Stockholms kommun,2020-07-17,4600000,4590000,Lägenhet,Bostadsrätt,2 ,"62,5 ",,,,,3554,
"Hornsgatan 35, 5tr",Södermalm - Mariatorget,Stockholms kommun,2020-07-17,4700000,4495000,Lägenhet,Bostadsrätt,2 ,61 ,True,,,1975,2242,4000
Bergsundsgatan 19,Södermalm,Högalid,2020-07-17,4200000,3995000,Lägenhet,Bostadsrätt,2 ,48 ,True,,,1929,2757,4200
Ringvägen 84,Maria,Stockholms kommun,2020-07-17,4850000,4850000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1936,3053,
"Tegelviksgatan 30, 5 tr",Sofia,Stockholms kommun,2020-07-16,3650000,3595000,Lägenhet,Bostadsrätt,2 ,"50,5 ",True,5 av 5,True,2006,4008,6512
Malmgårdsvägen 28,Sofia,Stockholms kommun,2020-07-16,3420000,3195000,Lägenhet,Bostadsrätt,2 ,38 ,,3,True,1930,2203,
"Vickergatan 7, 2tr",Södermalm,Stockholms kommun,2020-07-16,3415000,2995000,Lägenhet,Bostadsrätt,2 ,"40,5 ",,,,1930,2296,
Svartensgatan 12A,Södermalm - Katarina/Sofia,Stockholms kommun,2020-07-15,3600000,2995000,Lägenhet,Bostadsrätt,2 ,38 ,False,,,1915,1686,
"Åsögatan 133, 2tr",Södermalm,Stockholms kommun,2020-07-15,6250000,5295000,Lägenhet,Bostadsrätt,2 ,68 ,True,,,,3807,6400
"Lorensbergsgatan 1 B, 5 tr",Södermalm - Högalid,Stockholms kommun,2020-07-14,6415000,4950000,Lägenhet,Bostadsrätt,2 ,55 ,True,,,1926,2702,3900
Möregatan 6,Katarina,Stockholms kommun,2020-07-14,4275000,4195000,Lägenhet,Bostadsrätt,2 ,62 ,,,,1936,3205,
Åsögatan 96,Södermalm,Stockholms kommun,2020-07-13,3130000,2750000,Lägenhet,Bostadsrätt,2 ,34 ,False,,,1936,2232,4700
Heleneborgsgatan 7A,Södermalm - Högalid,Stockholms kommun,2020-07-12,5550000,4950000,Lägenhet,Andel i bostadsförening,2 ,58 ,True,,,1917,2709,6901
"Maria Bangata 9, 5 tr",Södermalm,Stockholms kommun,2020-07-10,4325000,3950000,Lägenhet,Bostadsrätt,2 ,57 ,True,,,1989,2934,4800
"Liljeholmsbron 8, 3 tr",Södermalm - Hornstull,Stockholms kommun,2020-07-10,3400000,3275000,Lägenhet,Bostadsrätt,2 ,34 ,True,,,1939,1783,
"Blekingegatan 44, 6 tr",Södermalm SOFO,Stockholms kommun,2020-07-10,4300000,4400000,Lägenhet,Bostadsrätt,2 ,37 ,True,,,2015,1561,
"Maria Bangata 2B, 3tr",Södermalm,Stockholms kommun,2020-07-10,3600000,3550000,Lägenhet,Bostadsrätt,2 ,34 ,True,,,2018,1841,3800
Tjärhovsgatan 8A,Södermalm,Stockholms kommun,2020-07-09,4720000,4375000,Lägenhet,Bostadsrätt,2 ,48 ,True,,,1890,1307,7850
Ringvägen 161,Katarina,Stockholms kommun,2020-07-09,5750000,5595000,Lägenhet,Bostadsrätt,2 ,73 ,,,,1928,2583,6000
Folkungagatan 130,Södermalm,Stockholms kommun,2020-07-08,3250000,2975000,Lägenhet,Bostadsrätt,2 ,37 ,False,,,1929,1732,
Katarina Bangata 79 / Barnängs tvärgränd 1,Södermalm,Stockholms kommun,2020-07-08,5780300,5780300,Lägenhet,Bostadsrätt,2 ,58 ,,,,,480,
Gotlandsgatan 64,Södermalm,Stockholms kommun,2020-07-07,3900000,3495000,Lägenhet,Bostadsrätt,2 ,41 ,False,,,1929,2204,4800
"Wollmar yxkullsgatan 5B, 5 tr",Södermalm - Maria Magdalena,Stockholms kommun,2020-07-06,4400000,4400000,Lägenhet,Bostadsrätt,2 ,43 ,True,,,,2795,
Metargatan 5,Södermalm Sofia,Stockholms kommun,2020-07-04,3525000,3195000,Lägenhet,Bostadsrätt,2 ,38 ,False,,,1930,2173,6600
"Hornsgatan 45, 5tr",Södermalm Maria,Stockholms kommun,2020-07-04,6120000,5650000,Lägenhet,Bostadsrätt,2 ,68 ,False,,,1907,3270,
Sågargatan 16,Sofia,Stockholms kommun,2020-07-03,4850000,,Lägenhet,Bostadsrätt,2 ,59 ,,1,True,1930,2984,6300
Krukmakargatan 62,Högalid,Stockholms kommun,2020-07-03,3400000,3095000,Lägenhet,Bostadsrätt,2 ,39 ,,1,False,1942,2499,7236
Hornsgatan 113,Södermalm,Stockholms kommun,2020-07-03,3700000,3790000,Lägenhet,Bostadsrätt,2 ,49 ,True,,,1967,2044,4620
"Hornsgatan 49, 5 tr",Maria,Stockholms kommun,2020-07-02,4950000,4795000,Lägenhet,Bostadsrätt,2 ,55 ,,5 av 6,True,1906,2316,6287
Ploggatan 20,Sofia,Stockholms kommun,2020-07-02,3800000,3750000,Lägenhet,Bostadsrätt,2 ,46 ,,,,1910,2303,7670
Kocksgatan 55,Södermalm Sofia,Stockholms kommun,2020-07-02,3225000,2995000,Lägenhet,Bostadsrätt,2 ,34 ,False,,,1939,1580,7584
"Brännkyrkagatan 66, 4 tr",Södermalm,Stockholms kommun,2020-07-02,3650000,3395000,Lägenhet,Bostadsrätt,2 ,38 ,True,,,1964,1637,6084
"Långholmsgatan 16, 2 tr",Södermalm,Stockholms kommun,2020-07-02,4500000,4495000,Lägenhet,Andel i bostadsförening,2 ,59 ,False,,,1912,3071,10188
"Högalidsgatan 44 B, 2tr",Södermalm,Stockholms kommun,2020-07-02,5650000,5295000,Lägenhet,Bostadsrätt,2 ,63 ,,,,,3080,5400
"Verkstadsgatan 1, 3 tr",Södermalm - Hornstull,Stockholms kommun,2020-07-02,4705000,4395000,Lägenhet,Bostadsrätt,2 ,61 ,,,,1912,2851,
Åsögatan 98,Södermalm,Stockholms kommun,2020-07-02,3150000,2795000,Lägenhet,Bostadsrätt,2 ,33 ,,,,1934,2180,7200
Vintertullstorget 52,Katarina/Sofia,Stockholms kommun,2020-07-01,4450000,3600000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1983,3602,3300
Ringvägen 131B,Södermalm,Stockholms kommun,2020-07-01,5200000,4850000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1928,2982,3960
"Wollmar Yxkullsgatan 5 B, 3 tr",Södermalm - Mariatorget,Stockholms kommun,2020-07-01,4800000,4250000,Lägenhet,Bostadsrätt,2 ,47 ,False,,,1926,2985,6800
"Bondegatan 13, 5tr",Katarina/Sofia,Stockholms kommun,2020-07-01,5070000,4495000,Lägenhet,Bostadsrätt,2 ,51 ,True,,,1932,2906,
Slipgatan 11,Södermalm - Hornstull,Stockholms kommun,2020-07-01,3445000,2925000,Lägenhet,Bostadsrätt,2 ,42 ,True,,,1939,2913,
Tegelviksgatan 41,Södermalm,Stockholms kommun,2020-07-01,4595000,4595000,Lägenhet,Bostadsrätt,2 ,73 ,False,,,1999,4374,
Ringvägen 70,Södermalm Sofia,Stockholms kommun,2020-07-01,3850000,3495000,Lägenhet,Bostadsrätt,2 ,"43,5 ",True,,,2002,3046,
"Mariatorget 6A, 3 tr, Gårdshus",Södermalm,Stockholms kommun,2020-07-01,6800000,6495000,Lägenhet,Bostadsrätt,2 ,67 ,True,,,1896,2680,4860
"Folkskolegatan 3, 3 tr",Södermalm / Hornstull,Stockholms kommun,2020-07-01,3575000,3250000,Lägenhet,Bostadsrätt,2 ,39 ,,,,1932,2153,4500
"Bergsundsgatan 21, 2 tr",Hornstull,Stockholms kommun,2020-06-30,3850000,3495000,Lägenhet,Bostadsrätt,2 ,46 ,,2 av 6,True,1931,2381,4500
Tavastgatan 14,Södermalm - Mariaberget,Stockholms kommun,2020-06-30,4600000,,Lägenhet,Bostadsrätt,2 ,45 ,True,,,1932,2160,5042
Lindvallsplan 4,Södermalm Högalid,Stockholms kommun,2020-06-30,5800000,4995000,Lägenhet,Bostadsrätt,2 ,59 ,True,,,1937,3232,
"Gaveliusgatan 8, 4tr",Södermalm Sofia,Stockholms kommun,2020-06-30,3860000,3250000,Lägenhet,Bostadsrätt,2 ,35 ,True,,,1932,1519,
"Högalidsgatan 36C, Gårdshus",Södermalm,Stockholms kommun,2020-06-29,4870000,4250000,Lägenhet,Andel i bostadsförening,2 ,51 ,True,,,1913,2878,3420
Ölandsgatan 46,Södermalm Katarina,Stockholms kommun,2020-06-29,3500000,2950000,Lägenhet,Bostadsrätt,2 ,37 ,False,,,1929,2465,6000
Helgagatan 36 A,Katarina,Stockholms kommun,2020-06-26,3825000,3475000,Lägenhet,Bostadsrätt,2 ,39 ,,1 av 4,False,1927,2190,9611
"Renstiernas Gata 20, 4tr",Katarina,Stockholms kommun,2020-06-26,4750000,4495000,Lägenhet,Andel i bostadsförening,2 ,51 ,,4 av 5,True,1911,2289,
Ploggatan 14,Katarina/Sofia,Stockholms kommun,2020-06-26,4350000,,Lägenhet,Bostadsrätt,2 ,46 ,,,,1910,2222,
"Heleneborgsgatan 6C, 3 tr",Södermalm,Stockholms kommun,2020-06-26,4800000,4600000,Lägenhet,Bostadsrätt,2 ,57 ,False,,,1924,3439,
"Folkskolegatan 4, 5 tr",Södermalm - Högalid,Stockholms kommun,2020-06-26,5520000,5475000,Lägenhet,Bostadsrätt,2 ,53 ,True,,,1934,3085,3000
"Kocksgatan 9, vån 5",Stockholm,Stockholms kommun,2020-06-26,3900000,3750000,Lägenhet,Bostadsrätt,2 ,"46,5 ",,,,1974,1085,2400
Ringvägen 158,Katarina/Sofia,Stockholms kommun,2020-06-26,3500000,3195000,Lägenhet,Bostadsrätt,2 ,48 ,False,,,1930,2177,
"Swedenborgsgatan 6A, 3tr",Södermalm - Mariatorget,Stockholms kommun,2020-06-25,6150000,6200000,Lägenhet,Bostadsrätt,2 ,67 ,,,,,1800,7800
Långholmsgatan 21,Hornstull,Stockholms kommun,2020-06-24,3650000,3950000,Lägenhet,Bostadsrätt,2 ,64 ,True,,,1966,3381,4000
"Krukmakargatan 50A, Gårdshus",Södermalm,Stockholms kommun,2020-06-24,5400000,5295000,Lägenhet,Andel i bostadsförening,2 ,61 ,True,,,1909,2478,4080
"Götgatan 100, 3 tr",Katarina/Sofia,Stockholms kommun,2020-06-24,4500000,3995000,Lägenhet,Bostadsrätt,2 ,65 ,True,,,1983,2797,
"Bengt Ekehjelmsgatan 9, 1 tr",Södermalm,Stockholms kommun,2020-06-24,4950000,4995000,Lägenhet,Bostadsrätt,2 ,58 ,True,,,1904,3461,7200
"Östgötagatan 26, 3 tr",Katarina,Stockholms kommun,2020-06-23,5470000,5295000,Lägenhet,Bostadsrätt,2 ,75 ,,3,True,1974,1782,5968
Åsögatan 167A,Södermalm Sofia,Stockholms kommun,2020-06-23,5900000,5195000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1909,2844,
"Högalidsgatan 38A, 4 tr",Södermalm Högalid,Stockholms kommun,2020-06-23,6170000,5295000,Lägenhet,Bostadsrätt,2 ,59 ,True,,,1913,2228,7800
"Bondegatan 13, 3,5 tr",Södermalm,Stockholms kommun,2020-06-23,4050000,3595000,Lägenhet,Bostadsrätt,2 ,47 ,False,,,1932,2619,3600
Dalslandsgatan 7,Södermalm,Stockholms kommun,2020-06-22,3400000,2975000,Lägenhet,Bostadsrätt,2 ,"37,5 ",False,,,1930,1761,7042
Katarina bangata 61,Södermalm - Sofo,Stockholms kommun,2020-06-19,3400000,2900000,Lägenhet,Bostadsrätt,2 ,38 ,False,,,1933,2342,
"Högbergsgatan 24, 5 tr",Katarina,Stockholms kommun,2020-06-18,6130000,5395000,Lägenhet,Bostadsrätt,2 ,61 ,True,5,True,1930,3431,6380
"Södermannagatan 50A, 5tr",Södermalm - Sofo,Stockholms kommun,2020-06-18,5365000,4850000,Lägenhet,Bostadsrätt,2 ,"51,2 ",True,,,1911,3045,6800
Mosebacke torg 14,Södermalm - Mosebacke,Stockholms kommun,2020-06-18,4970000,4750000,Lägenhet,Bostadsrätt,2 ,51 ,False,,,1864,2565,4200
Kapellgränd 6,Södermalm - Mosebacke,Stockholms kommun,2020-06-18,4100000,3750000,Lägenhet,Bostadsrätt,2 ,38 ,False,,,1882,1296,3800
Katarina Bangata 37,Södermalm - Nytorget,Stockholms kommun,2020-06-18,3800000,3595000,Lägenhet,Bostadsrätt,2 ,42 ,,,,1912,2437,3000
Krukmakargatan 31 B,Högalid,Stockholms kommun,2020-06-17,3850000,3395000,Lägenhet,Bostadsrätt,2 ,44 ,,1 av 7,True,1930,2236,4500
Timmermansgatan 37,Södermalm-Mariatorget,Stockholms kommun,2020-06-17,3200000,2695000,Lägenhet,Bostadsrätt,2 ,32 ,False,,,1935,1779,8772
"Flintbacken 10, 12 tr",Södermalm,Stockholms kommun,2020-06-17,2955000,2750000,Lägenhet,Bostadsrätt,2 ,36 ,False,,,,1534,4560
Bondegatan 6,Södermalm Katarina,Stockholms kommun,2020-06-17,3925000,3495000,Lägenhet,Bostadsrätt,2 ,44 ,False,,,1904,2632,3600
Östgötagatan 32,Södermalm Katarina,Stockholms kommun,2020-06-17,5650000,5395000,Lägenhet,Bostadsrätt,2 ,71 ,False,,,1930,2514,
"Lundagatan 36E, 4 tr",Södermalm,Stockholms kommun,2020-06-17,6100000,5450000,Lägenhet,Bostadsrätt,2 ,"42,5 ",True,,,,2189,6000
"Södermannagatan 60, 2 tr",Södermalm,Stockholms kommun,2020-06-17,3775000,3395000,Lägenhet,Bostadsrätt,2 ,36 ,True,,,1927,1052,4800
Lundagatan 36A,Hornstull,Stockholms kommun,2020-06-16,4250000,3795000,Lägenhet,Bostadsrätt,2 ,"45,5 ",,2,True,1930,2276,12202
"Ploggatan 12, 2 tr",Katarina/Sofia,Stockholms kommun,2020-06-16,4570000,3695000,Lägenhet,Bostadsrätt,2 ,46 ,False,,,1910,2181,
Tavastgatan 8 A,Södermalm - Mariaberget,Stockholms kommun,2020-06-16,4750000,3995000,Lägenhet,Bostadsrätt,2 ,54 ,False,,,1928,2840,10167
Wollmar Yxkullsgatan 3,Södermalm Maria,Stockholms kommun,2020-06-16,5400000,4995000,Lägenhet,Bostadsrätt,2 ,55 ,True,,,1906,3363,
Krukmakargatan 31B,Södermalm,Stockholms kommun,2020-06-16,4300000,3695000,Lägenhet,Bostadsrätt,2 ,44 ,,,,,2259,6600
Heleneborgsgatan 40,Södermalm- Högalid,Stockholms kommun,2020-06-16,4200000,,Lägenhet,Bostadsrätt,2 ,44 ,True,,,1928,2723,6300
Pålsundsgatan 1B,Södermalm - Hornstull,Stockholms kommun,2020-06-16,3400000,3275000,Lägenhet,Bostadsrätt,2 ,41 ,,,,1929,1675,6000
"Hornsgatan 29G, 1 tr över gård",Mariatorget - Södermalm,Stockholms kommun,2020-06-15,4200000,3750000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1898,1008,4800
"Flintbacken 10, 3 tr",Södermalm - Högalid,Stockholms kommun,2020-06-15,2920000,2750000,Lägenhet,Bostadsrätt,2 ,36 ,False,,,1965,1507,
Eriksdalsgatan 54,Södermalm Katarina,Stockholms kommun,2020-06-15,5000000,4495000,Lägenhet,Bostadsrätt,2 ,65 ,True,,,1985,3831,
Bohusgatan 41,Sofia,Stockholms kommun,2020-06-13,4135000,3595000,Lägenhet,Bostadsrätt,2 ,"58,5 ",,,,1963,2078,7560
"Pålsundsgatan 3b, 1 tr",Södermalm,Stockholms kommun,2020-06-13,4400000,4495000,Lägenhet,Bostadsrätt,2 ,58 ,,,,1913,2063,
Bergsunds Strand 42,Hornstull,Stockholms kommun,2020-06-12,4210000,3995000,Lägenhet,Bostadsrätt,2 ,57 ,,,,1965,1867,1920
Bondegatan 45,Södermalm Sofia,Stockholms kommun,2020-06-12,6170000,5495000,Lägenhet,Bostadsrätt,2 ,63 ,True,,,1929,3388,7764
Lundagatan 29,Södermalm - Högalid,Stockholms kommun,2020-06-12,4700000,4525000,Lägenhet,Bostadsrätt,2 ,48 ,False,,,1893,2579,4180
Slipgatan 11,Södermalm - Hornstull,Stockholms kommun,2020-06-12,3230000,2850000,Lägenhet,Bostadsrätt,2 ,37 ,False,,,1939,2566,6864
"Borgargatan 2, 4 tr",Södermalm- Högalid,Stockholms kommun,2020-06-12,4200000,3995000,Lägenhet,Bostadsrätt,2 ,46 ,,,,1912,2111,9200
"Södermannagatan 60, 5 tr",Södermalm - Sofia,Stockholms kommun,2020-06-11,3850000,3495000,Lägenhet,Bostadsrätt,2 ,40 ,False,,,1927,1182,2400
"Wollmar Yxkullsgatan 15, 2 tr",Mariatorget - Södermalm,Stockholms kommun,2020-06-11,4560000,3995000,Lägenhet,Bostadsrätt,2 ,"45,5 ",False,,,1883,2005,6800
Ringvägen 104,Södermalm,Stockholms kommun,2020-06-11,4000000,3895000,Lägenhet,Bostadsrätt,2 ,54 ,False,,,1912,1622,4900
"Kattgränd 6, 3tr",Södermalm,Stockholms kommun,2020-06-11,3500000,3600000,Lägenhet,Bostadsrätt,2 ,36 ,False,,,1945,1939,
Åsögatan 185,Södermalm,Stockholms kommun,2020-06-11,4600000,3950000,Lägenhet,Bostadsrätt,2 ,48 ,,,,,2445,
Fatburs Kvarngata 4,Maria,Stockholms kommun,2020-06-10,3010000,2895000,Lägenhet,Bostadsrätt,2 ,"46,5 ",True,1,True,1991,3210,5180
Tjustgatan 5,Katarina,Stockholms kommun,2020-06-10,4150000,3695000,Lägenhet,Bostadsrätt,2 ,53 ,,,,1967,1591,13922
"Tavastgatan 48, 3 tr",Södermalm Maria,Stockholms kommun,2020-06-10,4125000,3495000,Lägenhet,Bostadsrätt,2 ,43 ,False,,,1865,2069,1440
"Verkstadsgatan 9, 6/6tr",Högalid,Stockholms kommun,2020-06-10,5800000,5350000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1929,2918,4680
Ringvägen 162,Katarina/Sofia,Stockholms kommun,2020-06-10,4600000,4295000,Lägenhet,Bostadsrätt,2 ,53 ,False,,,1931,2713,
"Anders Reimers väg 9, 3tr",Södermalm Reimersholme,Stockholms kommun,2020-06-10,3600000,3150000,Lägenhet,Bostadsrätt,2 ,"35,5 ",True,,,1943,2466,
Brännkyrkagatan 81,Södermalm,Stockholms kommun,2020-06-09,5300000,4995000,Lägenhet,Bostadsrätt,2 ,60 ,True,,,1929,1977,6664
Ölandsgatan 46,Södermalm - Katarina/Sofia,Stockholms kommun,2020-06-09,3550000,3195000,Lägenhet,Bostadsrätt,2 ,46 ,False,,,1929,3065,2200
Heleneborgsgatan 13A,Södermalm- Högalid,Stockholms kommun,2020-06-09,5325000,4895000,Lägenhet,Bostadsrätt,2 ,57 ,,,,1911,3207,7200
"Ploggatan 12, 4tr",Sofia,Stockholms kommun,2020-06-06,4200000,4200000,Lägenhet,Bostadsrätt,2 ,46 ,True,,,1910,2218,5400
Hornsgatan 70,Södermalm Maria,Stockholms kommun,2020-06-06,6600000,6650000,Lägenhet,Bostadsrätt,2 ,80 ,False,,,1908,4271,
"Folkskolegatan 4, 2tr",Södermalm Hornstull,Stockholms kommun,2020-06-06,3300000,3350000,Lägenhet,Bostadsrätt,2 ,39 ,False,,,1934,2021,
Ölandsgatan 49 C,Katarina,Stockholms kommun,2020-06-05,5710000,5395000,Lägenhet,Bostadsrätt,2 ,60 ,True,2,False,1929,2652,5100
Långholmsgatan 5,Hornstull,Stockholms kommun,2020-06-05,5100000,4495000,Lägenhet,Bostadsrätt,2 ,45 ,True,6 av 6,True,1913,2383,8970
"Folkungagatan 72 A, 3 tr ö.g.",Södermalm - Sofo,Stockholms kommun,2020-06-05,4680000,4250000,Lägenhet,Bostadsrätt,2 ,50 ,True,,,1895,2702,4200
Kocksgatan 20 A,Södermalm/SoFo,Stockholms kommun,2020-06-05,5200000,4795000,Lägenhet,Bostadsrätt,2 ,55 ,False,,,1890,2272,4000
Älvsborgsgatan 1,Södermalm,Stockholms kommun,2020-06-05,3760000,3495000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1934,2448,4080
"Högalidsgatan 50b, 3 tr, gårdshus",Södermalm,Stockholms kommun,2020-06-05,3850000,3895000,Lägenhet,Bostadsrätt,2 ,40 ,True,,,1925,1897,4860
"Heleneborgsgatan 27A, Gårdshus!",Hornstull,Stockholms kommun,2020-06-04,4375000,3995000,Lägenhet,Bostadsrätt,2 ,49 ,,,,1914,2435,10287
Folkungagatan 63,Katarina,Stockholms kommun,2020-06-04,5000000,4750000,Lägenhet,Bostadsrätt,2 ,51 ,True,3,True,1912,2868,6476
Timmermansgatan 33,Södermalm,Stockholms kommun,2020-06-04,4850000,4295000,Lägenhet,Bostadsrätt,2 ,52 ,False,,,1884,3449,5200
Råggatan 10,Södermalm,Stockholms kommun,2020-06-04,3225000,3225000,Lägenhet,Bostadsrätt,2 ,36 ,False,,,1934,2062,3950
"Råggatan 12, 1 tr",Södermalm,Stockholms kommun,2020-06-04,2950000,2950000,Lägenhet,Bostadsrätt,2 ,36 ,,,,1934,2289,3700
Wollmar Yxkullsgatan 3A Gårdshus,Mariatorget,Stockholms kommun,2020-06-03,4510000,4150000,Lägenhet,Bostadsrätt,2 ,46 ,True,,,1904,3127,3840
Ploggatan 18,Katarina/Sofia,Stockholms kommun,2020-06-03,3810000,3695000,Lägenhet,Bostadsrätt,2 ,44 ,True,,,1910,2222,
"Siargatan 9, 2 tr",Södermalm - Katarina,Stockholms kommun,2020-06-03,4125000,3975000,Lägenhet,Bostadsrätt,2 ,62 ,True,,,1965,3241,5800
"Östgötagatan 32, 1 tr",Södermalm / SOFO,Stockholms kommun,2020-06-03,4000000,3675000,Lägenhet,Bostadsrätt,2 ,42 ,,1,True,1930,1452,6600
"Wollmar Yxkullsgatan 5 A, 2 tr ög",Mariatorget,Stockholms kommun,2020-06-02,5200000,4750000,Lägenhet,Bostadsrätt,2 ,54 ,True,2 av 4,False,1926,3546,5500
"Renstiernas Gata 28, 3 tr",Katarina,Stockholms kommun,2020-06-02,5350000,4995000,Lägenhet,Bostadsrätt,2 ,54 ,,3 av 5,True,1884,1706,4138
Slipgatan 9,Södermalm Högalid,Stockholms kommun,2020-06-01,4200000,4200000,Lägenhet,Bostadsrätt,2 ,51 ,True,,,1939,3113,
"Nytorgsgatan 15, 2 tr",Katarina/Sofia,Stockholms kommun,2020-06-01,4775000,4350000,Lägenhet,Bostadsrätt,2 ,56 ,True,,,1938,3280,
Magnus Ladulåsgatan 46,Södermalm,Stockholms kommun,2020-06-01,3790000,3770000,Lägenhet,Bostadsrätt,2 ,59 ,,,,1965,2898,6600
Brännkyrkagatan 40,Maria,Stockholms kommun,2020-05-30,3600000,3395000,Lägenhet,Bostadsrätt,2 ,36 ,,3,True,1929,2800,5970
Katarina Västra Kyrkogata 4C,Katarina/Sofia,Stockholms kommun,2020-05-30,5900000,5750000,Lägenhet,Bostadsrätt,2 ,48 ,True,,,1915,2931,
Liljeholmsbron 10 (även ingång Hornstulls Str,Södermalm- Hornstull,Stockholms kommun,2020-05-30,3600000,3595000,Lägenhet,Bostadsrätt,2 ,44 ,,,,,2458,4500
"Ringvägen 153, 3 tr",Södermalm,Stockholms kommun,2020-05-30,3700000,3495000,Lägenhet,Bostadsrätt,2 ,42 ,True,,,1927,2210,
Heleneborgsgatan 8A,Hornstull,Stockholms kommun,2020-05-29,5250000,4850000,Lägenhet,Bostadsrätt,2 ,59 ,False,2 av 6,True,1925,3194,11929
"Renstiernas Gata 16, 3 tr",Södermalm Katarina,Stockholms kommun,2020-05-29,6500000,,Lägenhet,Bostadsrätt,2 ,61 ,True,3 av 4,True,1898,,
"Ringvägen 139 A, 3 tr",Katarina,Stockholms kommun,2020-05-29,5745000,5595000,Lägenhet,Bostadsrätt,2 ,63 ,True,3 av 6,True,1926,3144,6100
Åsögatan 96,Södermalm,Stockholms kommun,2020-05-29,3650000,3300000,Lägenhet,Bostadsrätt,2 ,43 ,True,,,1936,2283,4700
"Erstagatan 22, 4 tr",Södermalm - Sofia,Stockholms kommun,2020-05-29,3250000,2995000,Lägenhet,Bostadsrätt,2 ,36 ,False,,,1939,2342,3086
Tavastgatan 31,Södermalm - Mariaberget,Stockholms kommun,2020-05-29,4700000,4295000,Lägenhet,Bostadsrätt,2 ,58 ,True,,,1932,1763,
Bellmansgatan 26,Södermalm,Stockholms kommun,2020-05-29,6305000,5250000,Lägenhet,Bostadsrätt,2 ,63 ,True,,,1938,1102,9000
"Anders Reimers väg 4, 3tr",Reimersholme/Hornstull,Stockholms kommun,2020-05-29,4890000,4495000,Lägenhet,Bostadsrätt,2 ,51 ,True,,,1943,3242,
Lundagatan 29,Högalid,Stockholms kommun,2020-05-28,4010000,,Lägenhet,Bostadsrätt,2 ,40 ,True,1,False,1894,2758,7800
Ringvägen 79,Södermalm Katarina,Stockholms kommun,2020-05-28,3600000,3495000,Lägenhet,Bostadsrätt,2 ,"43,5 ",True,,,1935,1629,7656
"Sågargatan 16, 4tr",Södermalm / Katarina/Sofia,Stockholms kommun,2020-05-28,5295000,4995000,Lägenhet,Bostadsrätt,2 ,59 ,True,,,1930,2984,
"Högbergsgatan 68A, 3 tr",Södermalm,Stockholms kommun,2020-05-28,3825000,3150000,Lägenhet,Andel i bostadsförening,2 ,37 ,False,,,1904,1079,4882
Tjärhovsgatan 54,Södermalm,Stockholms kommun,2020-05-28,6230000,5395000,Lägenhet,Bostadsrätt,2 ,65 ,True,,,1913,2134,8000
"Nytorgsgatan 33, 1tr",Södermalm - SoFo,Stockholms kommun,2020-05-28,7200000,7200000,Lägenhet,Bostadsrätt,2 ,82 ,False,,,1929,1376,5744
"Vickergatan 11, 3/3 tr",Södermalm - Skanstull,Stockholms kommun,2020-05-28,3400000,3400000,Lägenhet,Bostadsrätt,2 ,"40,5 ",False,,,1930,2296,
"Hökens Gata 1, 5 tr",Södermalm - Mosebacke,Stockholms kommun,2020-05-28,3810000,3150000,Lägenhet,Bostadsrätt,2 ,39 ,True,,,1984,687,3192
Bergsunds Strand 9,Södermalm,Stockholms kommun,2020-05-28,5350000,4750000,Lägenhet,Bostadsrätt,2 ,51 ,True,,,1940,2537,5400
"Bergsundsgatan 19, 2tr",Södermalm - Hornstull,Stockholms kommun,2020-05-28,4650000,3975000,Lägenhet,Bostadsrätt,2 ,48 ,True,,,1930,2757,7200
Tobaksspinnargatan 4,Södermalm,Stockholms kommun,2020-05-27,6000000,5250000,Lägenhet,Bostadsrätt,2 ,56 ,True,,,1930,2740,5700
Ringvägen 54,Katarina,Stockholms kommun,2020-05-27,3900000,3795000,Lägenhet,Bostadsrätt,2 ,53 ,True,,,1949,2309,3000
Lundagatan 40B,Södermalm Högalid,Stockholms kommun,2020-05-27,3400000,3250000,Lägenhet,Bostadsrätt,2 ,"41,5 ",False,,,1931,2104,
"Ringvägen 127 B, 5tr",Södermalm,Stockholms kommun,2020-05-27,3560000,2995000,Lägenhet,Bostadsrätt,2 ,38 ,,,,1929,1396,4740
Pålsundsgatan 5,Södermalm- Högalid,Stockholms kommun,2020-05-27,5980000,5695000,Lägenhet,Andel i bostadsförening,2 ,"64,5 ",True,,,1913,3633,6000
"Folkskolegatan 5, 5 tr, Kungsbalkong",Hornstull,Stockholms kommun,2020-05-26,4950000,4100000,Lägenhet,Bostadsrätt,2 ,45 ,True,5 av 5,True,1930,3034,
